cell_id,cell_cycle_state,new_cell_cycle_state,checked,corrected
SA1044-A96147A-R42-C17,G1,G1,False,False
SA1044-A96147A-R42-C21,G1,G1,False,False
SA1044-A96147A-R43-C46,G2,G2,False,False
SA1044-A96147A-R43-C47,G2,G2,False,False
SA1044-A96147A-R43-C49,G2,G2,False,False
SA1044-A96147A-R44-C49,G2,G2,False,False
SA1044-A96147A-R44-C53,G2,G2,False,False
SA1044-A96147A-R45-C39,G2,S,True,True
SA1044-A96147A-R45-C52,G2,G2,False,False
SA1044-A96147A-R47-C44,G2,G2,False,False
SA1044-A96147A-R47-C45,G2,G2,False,False
SA1044-A96147A-R47-C52,G2,G2,False,False
SA1044-A96147A-R48-C41,G2,G2,False,False
SA1044-A96147A-R49-C45,G2,G2,False,False
SA1044-A96147A-R50-C44,G2,G2,False,False
SA1044-A96147A-R50-C52,G2,G2,False,False
SA1044-A96147A-R51-C42,G2,G2,False,False
SA1044-A96147A-R53-C39,G2,G2,False,False
SA1044-A96147A-R53-C40,G2,G2,False,False
SA1044-A96147A-R53-C45,G2,G2,False,False
SA1044-A96147A-R54-C45,G2,G2,False,False
SA1044-A96147A-R57-C43,G2,G2,False,False
SA1044-A96147A-R58-C44,G2,G2,False,False
SA1044-A96147A-R61-C42,G2,G2,False,False
SA1044-A96147A-R61-C47,G2,S,True,True
SA1044-A96147A-R61-C49,G2,G2,False,False
SA1044-A96147A-R62-C40,G2,G2,False,False
SA1044-A96147A-R62-C43,G2,S,True,True
SA1044-A96147A-R62-C50,G2,S,True,True
SA1044-A96147A-R62-C52,G2,S,True,True
SA1044-A96147A-R63-C45,G2,S,True,True
SA1044-A96147A-R63-C49,G2,G2,False,False
SA1044-A96147A-R64-C48,G2,G2,False,False
SA1044-A96147A-R64-C50,G2,G2,False,False
SA1044-A96147A-R66-C44,G2,G2,False,False
SA1044-A96147A-R66-C47,G2,G2,False,False
SA1044-A96147A-R66-C50,G2,G2,False,False
SA1044-A96147A-R66-C51,G2,G2,False,False
SA1044-A96147A-R67-C40,G2,G2,False,False
SA1044-A96147A-R67-C52,G2,S,True,True
SA1044-A96147A-R68-C47,G2,G2,False,False
SA1044-A96147A-R69-C48,G2,G2,False,False
SA1044-A96147A-R70-C39,G2,G2,False,False
SA1044-A96147A-R70-C44,G2,G2,False,False
